"","Replicacao","Caso","MelhorResultado","PiorResultado","Media","DesvioPadrao","Tempo"
"84",11,"Caso8",34.0078980054138,1164.87573823795,226.686269723517,318.20228106677,2464
"85",11,"Caso1",0.00263989241329909,1246.29973762838,71.4726195917652,164.222635761778,1116
"86",11,"Caso3",1.73800344782649e-07,1133.26624430111,45.1882427245212,133.033997129405,471
"87",11,"Caso7",11.9517374234517,1157.1902808379,326.788918303685,376.502337518229,5100
"88",11,"Caso2",0.000526617961440934,1121.07008576369,70.7146302834463,162.068498323841,1113
"89",12,"Caso4",8.9132527136826e-08,1150.52265050142,44.8519022764384,132.911864593177,475
"90",12,"Caso1",0.00169201569724464,1136.55908123861,71.4121040733493,163.760729882757,1113
"91",12,"Caso7",8.26030989249591,1148.63472003567,327.256147154465,375.847527326903,5090
"92",12,"Caso3",2.36448045143334e-07,1106.61299175066,45.4467379957449,133.729942430249,480
"93",12,"Caso8",32.0380457314571,1178.6951491414,223.871674593596,316.242396962718,2466
"94",12,"Caso5",86.1875402931091,1123.44548376402,145.089628766103,121.783424603954,509
"95",12,"Caso2",0.000934736562840044,1171.05919246343,70.8633708130742,162.184142230811,1119
"96",12,"Caso6",189.026810763704,1126.03473121836,243.421667437361,114.115263178873,1350
"97",13,"Caso5",215.009002128786,1183.3022422551,152.426970030416,122.736257784605,502
"98",13,"Caso1",0.00066215421702509,1131.50978854069,70.4054983649621,162.361582710449,1109
"99",13,"Caso6",244.546726512573,1198.91359734282,245.186198004325,112.470352779332,1360
"100",13,"Caso8",29.3962521133417,1209.9402306332,225.348158978004,316.790864851795,2461
"101",13,"Caso2",0.000901033774994175,1156.50563838499,70.917376927832,161.995920120226,1109
"102",13,"Caso7",8.0543655863604,1088.82442730128,324.890784890776,375.30207299493,5117
"103",13,"Caso3",1.96835117094452e-07,1158.70954920264,45.238673832153,133.097918262329,477
"104",13,"Caso4",1.77561219061317e-07,1170.54919031925,44.8526589450371,133.038124113509,472
"105",14,"Caso5",78.6236786697035,1096.09998745706,150.410446357254,124.185527481705,508
"106",14,"Caso2",0.00235486874873914,1139.5740775969,70.9866848565531,161.782153248853,1121
"107",14,"Caso8",42.2518977247108,1206.54423981102,225.992803444906,316.623545048429,2467
"108",14,"Caso4",7.00297277944628e-08,1087.88008756669,45.070145869836,133.700697997001,469
"109",14,"Caso3",1.30121748043166e-07,1200.31140062219,44.9388362807126,132.544212590857,472
"110",14,"Caso1",0.00103818214051898,1103.33746002565,70.7303345323229,163.20989529342,1113
"111",14,"Caso6",224.132388774272,1083.6123856849,245.263040568562,111.078234272564,1358
"112",14,"Caso7",3.12681830491169,1078.02672825701,321.238860659324,374.431684726742,5086
"113",15,"Caso6",216.977157498406,1141.20898536474,245.075214427294,110.30932443006,1351
"114",15,"Caso4",1.53778842104657e-07,1157.11380973038,45.2180692182428,133.823419826399,479
"115",15,"Caso5",83.4180119328494,1175.86464924244,148.587575971663,124.518176234746,507
"116",15,"Caso7",10.6895015177711,1079.31375161195,323.458023313595,374.629805665473,5101
"117",15,"Caso2",0.00103410900419476,1125.49211034214,70.9602481525063,161.887330339466,1118
"118",15,"Caso1",0.00159013689460608,1175.82498585495,70.6600847617867,162.794590825371,1117
"119",15,"Caso8",29.4593124401492,1129.43367963491,225.658225174519,316.402544309017,2461
"120",15,"Caso3",1.38845280162059e-07,1121.62837152282,45.2103374935839,133.186558941985,469
"121",16,"Caso5",164.393073140136,1136.8486467716,151.452670464411,124.16163415988,515
